Date,IndividualLong,IndividualShort,EntityLong,EntityShort,Total,AllShorts,AllLong,AllIndividual,AllEntity,RatioIndividualPos,RatioEntityPos,RatioEntityShort,RatioEntityLong,RatioIndividualShort,RatioIndividualLong,Open,High,Low,Close,Adj Close,Volume
2014-04-15,-0.593669663768386,-0.8206344146662417,-0.7497309987996352,-0.658386817090836,-0.6748639743785746,-0.6748639743785746,-0.6748639743785746,-0.6702727308367492,-0.71255339711073,-0.5682627774393404,-0.4317372225606596,-0.19614411005175808,-0.49505857109357954,-0.803855889948242,-0.5049414289064204,-0.9623545124813312,-0.9614816808666742,-0.9609732620880478,-0.961132708855526,-0.9623383421185067,-0.9852104664391353
2014-04-16,-0.6366356509696464,-0.7877530670459096,-0.7331760698475279,-0.6724578914535246,-0.678049502350068,-0.678049502350068,-0.678049502350068,-0.6851304121817741,-0.7106316290119774,-0.584399825373737,-0.41560017462626286,-0.23326535674213747,-0.4476506722450751,-0.7667346432578627,-0.5523493277549248,-0.9615484816158166,-0.961871351075032,-0.9615032451888921,-0.962084191327386,-0.9632512333493106,-0.9573378839590444
2014-04-17,-0.6333290275583715,-0.7697128705588113,-0.7073223219746413,-0.6485049219154763,-0.65044061325211,-0.65044061325211,-0.65044061325211,-0.6748509149834253,-0.68525980950213,-0.5941049269526296,-0.40589507304737027,-0.24150220188149307,-0.42890050793140383,-0.7584977981185071,-0.5710994920685962,-0.9618803783514686,-0.9597104526468654,-0.9601300821882863,-0.9596222796696819,-0.9608892238281453,-0.9562002275312855
2014-04-21,-0.6326693969515114,-0.8085967192212441,-0.722247941624675,-0.6518434714571196,-0.6651907690739673,-0.6651907690739673,-0.6651907690739673,-0.6916680823753705,-0.6947978358156494,-0.6031430455817918,-0.3968569544182081,-0.2057639096261976,-0.44151658307279495,-0.7942360903738024,-0.5584834169272049,-0.9588696963231633,-0.9591909018156052,-0.9586244306396432,-0.9587897396427805,-0.9600904974358082,-0.9601820250284414
2014-04-22,-0.6232821016699348,-0.7752903579105673,-0.6973710992397042,-0.6308547532698224,-0.6357531781778839,-0.6357531781778839,-0.6357531781778839,-0.6704389858588851,-0.6713876978516008,-0.6002225664874994,-0.39977743351250045,-0.22999674153018046,-0.4286508459878908,-0.7700032584698195,-0.5713491540121092,-0.9582770215489652,-0.9579274351320255,-0.9589496534555763,-0.9574220014294216,-0.9587782287596048,-0.9300341296928327
2014-04-23,-0.6203968795131227,-0.8110356439366075,-0.7020117646430166,-0.6229040887319327,-0.6390989380593417,-0.6390989380593417,-0.6390989380593417,-0.6843361632987319,-0.6699750193322712,-0.6143353628511021,-0.38566463714889776,-0.19427836406482993,-0.4344331250642231,-0.8057216359351701,-0.565566874935777,-0.9577317971694757,-0.9577384946753621,-0.9561551366602171,-0.9575885265611439,-0.9589380196356112,-0.9886234357224118
2014-04-24,-0.5771196059580631,-0.8550670622563323,-0.653255873941787,-0.5339945229812745,-0.5698905130949161,-0.5698905130949161,-0.5698905130949161,-0.6742171130868112,-0.600823813547036,-0.650571085056462,-0.34942891494353784,-0.13217498237990047,-0.42876566636507857,-0.8678250176200996,-0.5712343336349214,-0.9563212573785648,-0.956415968158021,-0.9559503763753059,-0.9568630261715337,-0.9582419732015854,-0.9567690557451649
2014-04-25,-0.5839414358136009,-0.8334273267456211,-0.6627485194611135,-0.5547300083529823,-0.5826228248640724,-0.5826228248640724,-0.5826228248640724,-0.6692839127574957,-0.6159556450875688,-0.6368436776778226,-0.36315632232217737,-0.1557217320821595,-0.4308990323402407,-0.8442782679178406,-0.5691009676597594,-0.9583481402460706,-0.9586831402793762,-0.959853050166501,-0.9614181478883035,-0.962612212337594,-0.9681456200227532
2014-04-28,-0.6251604077639475,-0.8232645955422603,-0.6336453828221056,-0.546925256669169,-0.5723425023226277,-0.5723425023226277,-0.5723425023226277,-0.6930336967711678,-0.5967268913373142,-0.6696495227560779,-0.3303504772439219,-0.1627676340494007,-0.3819283416739796,-0.8372323659505994,-0.6180716583260204,-0.9613351255245002,-0.9604307615694714,-0.9621055000266104,-0.9617392668001778,-0.9629202807109899,-0.9721274175199089
2014-04-29,-0.6614517379095957,-0.7696474838372197,-0.6147538475065593,-0.5618268712266196,-0.5700821053786961,-0.5700821053786961,-0.5700821053786961,-0.6941052793592575,-0.5939710609483486,-0.6722055485485836,-0.32779445145141634,-0.21271253882585486,-0.3438869835807855,-0.7872874611741453,-0.6561130164192144,-0.9615129222672639,-0.9610565860939201,-0.9601541631310128,-0.9608353955589853,-0.9620531295115736,-0.987485779294653
2014-04-30,-0.6690909591431367,-0.7866839941478884,-0.5967090283846667,-0.5404934603550546,-0.5554157405556274,-0.5554157405556274,-0.5554157405556274,-0.7069098200815739,-0.5740145949313012,-0.6947164704940691,-0.30528352950593085,-0.19232422638451263,-0.32776076907631924,-0.8076757736154874,-0.6722392309236808,-0.9606950572505512,-0.9609030985413042,-0.959178494683214,-0.9604310140812498,-0.9616651229524816,-0.9237770193401593
2014-05-02,-0.6536780494415904,-0.8301318359774089,-0.6102273406262008,-0.5334579231737103,-0.5619186080698082,-0.5619186080698082,-0.5619186080698082,-0.7156378457414756,-0.577753583648156,-0.7004337690382548,-0.2995662309617451,-0.15370963717107103,-0.346832737410607,-0.846290362828929,-0.653167262589393,-0.9606121044022472,-0.9605842774617387,-0.9592869022885249,-0.9607521329931242,-0.9619732198243395,-0.9880546075085325
2014-05-05,-0.6388559485339895,-0.8090364449239471,-0.6174698487909641,-0.5407614959239562,-0.5623645133849996,-0.5623645133849996,-0.5623645133849996,-0.6961054216561323,-0.585150189151113,-0.6790246873903558,-0.32097531260964424,-0.17350122001169008,-0.36189162581397266,-0.82649877998831,-0.6381083741860273,-0.9606594979019982,-0.9609857369651276,-0.9601300821882863,-0.9606807732349298,-0.9619047380203367,-0.9635949943117179
2014-05-06,-0.6111165227408446,-0.7652959975153045,-0.6151687044367832,-0.538552713661884,-0.5472056926918569,-0.5472056926918569,-0.5472056926918569,-0.6576584032838634,-0.582854522180675,-0.6470085767082846,-0.35299142329171546,-0.20954439259168464,-0.3799450506955942,-0.7904556074083156,-0.6200549493044057,-0.9608491572434391,-0.9604071546397578,-0.959636234955879,-0.9612278742290541,-0.9624296796889723,-0.9800910125142207
2014-05-07,-0.5768782002143006,-0.7687222617266999,-0.6250261714486134,-0.5310767945695042,-0.5413035723385823,-0.5413035723385823,-0.5413035723385823,-0.6357033023039026,-0.5844384422631388,-0.627502119230282,-0.37249788076971807,-0.20462324966808562,-0.40957011197505705,-0.7953767503319146,-0.590429888024943,-0.9610269539862029,-0.961233708915901,-0.9600096196572647,-0.9611446116631929,-0.9623497700017382,-0.9812286689419796
2014-05-08,-0.5773938344126005,-0.8093045304824723,-0.6305548444262222,-0.5242262918045614,-0.547118961658023,-0.547118961658023,-0.547118961658023,-0.6540806532878564,-0.5840323551277062,-0.6432615319555087,-0.35673846804449105,-0.16924078692986746,-0.4129067071471758,-0.8307592130701325,-0.5870932928528242,-0.9604224450608063,-0.9601827896186982,-0.9586485115823695,-0.9598482332080283,-0.9611059831295375,-0.9954493742889647
2014-05-12,-0.5764726809166641,-0.7847518165248593,-0.6442305496951481,-0.5465900800406018,-0.560487301008628,-0.560487301008628,-0.560487301008628,-0.6425444423632316,-0.6021746905999712,-0.622262267938534,-0.37773773206146594,-0.19560299848351495,-0.4228621180290102,-0.8043970015164852,-0.5771378819709898,-0.9589763743688214,-0.9587185648437724,-0.9574439729982384,-0.9584448436594756,-0.9597595732959493,-0.9692832764505119
2014-05-13,-0.5046512957559176,-0.7900988156830052,-0.6348948114222646,-0.49883956987428235,-0.5178318025550864,-0.5178318025550864,-0.5178318025550864,-0.5956721421923302,-0.5739674713131756,-0.6011374069790293,-0.3988625930209708,-0.17890624175197098,-0.4628213820401654,-0.8210937582480289,-0.5371786179598346,-0.958561496337387,-0.9586122911505839,-0.9580582827616673,-0.9596698338125427,-0.9609348498656853,-0.9857792946530148
2014-05-14,-0.48663268633770546,-0.7819532648407425,-0.6373674364513507,-0.4951679583831164,-0.5119870128851935,-0.5119870128851935,-0.5119870128851935,-0.5796993179914071,-0.5734897974791697,-0.5886935641360548,-0.41130643586394505,-0.18453407371475228,-0.47564554113361623,-0.8154659262852479,-0.5243544588663838,-0.9597231206884288,-0.960052908995796,-0.9590821420036135,-0.9606569961634994,-0.9618819677492596,-0.9761092150170648
2014-05-15,-0.4782618362930242,-0.8262658460633107,-0.618713933800687,-0.45635672520803156,-0.4892972924237257,-0.4892972924237257,-0.4892972924237257,-0.5936400556990624,-0.5446975243105081,-0.6172290479259147,-0.3827709520740852,-0.14085811485513264,-0.4675584944702584,-0.8591418851448676,-0.5324415055297417,-0.9617025816087048,-0.9620248669672993,-0.9615514359830396,-0.962666943656704,-0.9638103161753308,-0.9658703071672355
2014-05-16,-0.48852052160581405,-0.8027135489460477,-0.6174416734959371,-0.46771149433794684,-0.49276163371867393,-0.49276163371867393,-0.49276163371867393,-0.5902140406359219,-0.5495538320385497,-0.6116800801325093,-0.3883199198674906,-0.16175824888649382,-0.4605344425141312,-0.8382417511135061,-0.5394655574858687,-0.9621174311926605,-0.9620838984614091,-0.9606962011575676,-0.9615965472837892,-0.9627833456014463,-0.9789533560864618
2014-05-19,-0.544953349398815,-0.7884968410040131,-0.6487196514424537,-0.5345263647609884,-0.5504284611072564,-0.5504284611072564,-0.5504284611072564,-0.6225952917158535,-0.598678272638714,-0.6075854679770366,-0.3924145320229635,-0.18922096565330934,-0.4470087049827171,-0.8107790343466905,-0.5529912950172828,-0.9617618377071331,-0.960147365054302,-0.9600096196572647,-0.9596460567411123,-0.9609120510961463,-0.9840728100113766
2014-05-20,-0.5918750026469928,-0.7826381907494135,-0.6410817175854161,-0.5515373716654155,-0.5644391981152416,-0.5644391981152416,-0.5644391981152416,-0.6521669055221352,-0.6029152781722629,-0.6300705050171044,-0.36992949498289546,-0.1987563029945349,-0.41018352784732,-0.801243697005465,-0.5898164721526801,-0.9605054263565891,-0.960064698290827,-0.9590580610608871,-0.9606569961634994,-0.9618819677492596,-0.9937428896473265
2014-05-21,-0.5610047137647861,-0.7618550212915512,-0.6454610328383064,-0.5476109413493767,-0.5545699904742865,-0.5545699904742865,-0.5545699904742865,-0.6217690986364184,-0.6033241978749051,-0.6038882856652044,-0.39611171433479575,-0.21501728701552403,-0.4341034767411844,-0.7849827129844759,-0.5658965232588158,-0.9598534954839627,-0.9600174844313998,-0.9583714795605842,-0.9599671756529866,-0.9612201194695422,-0.9926052332195677
2014-05-22,-0.562909489786843,-0.8005051124242945,-0.6308623437667746,-0.5201745667551307,-0.540725855452197,-0.540725855452197,-0.540725855452197,-0.6402408302006241,-0.5822218296684635,-0.6326555714856403,-0.3673444285143596,-0.17559358278181253,-0.42275856709043175,-0.8244064172181875,-0.5772414329095682,-0.9587867150273806,-0.9591200526868129,-0.9572512676390375,-0.9588730022086415,-0.9601703501261185,-0.9920364050056882
2014-05-23,-0.5322509603289894,-0.8038251232131035,-0.6341962584179767,-0.5074209374372205,-0.5299001564098644,-0.5299001564098644,-0.5299001564098644,-0.6206931600215478,-0.5777770167041638,-0.619119076126839,-0.38088092387316097,-0.16980076348630438,-0.4449644084668751,-0.8301992365136955,-0.5550355915331249,-0.9590711898158024,-0.9584233790335719,-0.9572753485817639,-0.9579096454730183,-0.9592461165074692,-0.9863481228668942
2014-05-27,-0.38863783632690574,-0.8790312957196217,-0.6256916913483871,-0.40213529716527274,-0.45485821190988596,-0.45485821190988596,-0.45485821190988596,-0.5556206539557805,-0.5219860004228251,-0.6014087612185978,-0.39859123878140224,-0.09071278900557997,-0.5235649227701056,-0.90928721099442,-0.47643507722989453,-0.9585852215347413,-0.9566403331790806,-0.9567815013493566,-0.9561256515181602,-0.9575344988843278,-0.9800910125142207
2014-05-28,-0.39522037803292437,-0.8995610916313169,-0.6002639733675452,-0.37110978356259977,-0.43225571248809286,-0.43225571248809286,-0.43225571248809286,-0.5692521137619954,-0.49339509703216483,-0.6275036662075423,-0.3724963337924578,-0.07114014548694982,-0.5020569284989385,-0.9288598545130502,-0.4979430715010614,-0.9559656638930374,-0.9556956875750664,-0.9541194731020349,-0.955162294782537,-0.9566102652656785,-0.9795221843003413
2014-05-29,-0.4838904017923318,-0.8852087062419799,-0.6017047996615078,-0.4215935163940493,-0.4747450989615796,-0.4747450989615796,-0.4747450989615796,-0.6236777643708954,-0.5187486336082039,-0.6552940248326267,-0.34470597516737317,-0.08843737785014867,-0.45272365840114787,-0.9115626221498514,-0.5472763415988522,-0.9541876964654006,-0.9545384662450236,-0.9533485938478423,-0.9550195752661482,-0.9564733301561349,-0.9897610921501706
2014-05-30,-0.4789521720164156,-0.87904437306394,-0.6005996480031246,-0.4199186905907356,-0.4713449484317853,-0.4713449484317853,-0.4713449484317853,-0.61755391672148,-0.5173470278516034,-0.6512547637730262,-0.3487452362269739,-0.09310286828439622,-0.4549194668875348,-0.9068971317156038,-0.5450805331124652,-0.9558708484460564,-0.9549635610177777,-0.9540231204224346,-0.9544486972005938,-0.955925618216422,-0.9761092150170648
2014-06-02,-0.5777199439261045,-0.8395131958577512,-0.5872703045506502,-0.46751324317751675,-0.5036088930180048,-0.5036088930180048,-0.5036088930180048,-0.667720825147633,-0.5334638202627953,-0.6828984581630804,-0.3171015418369196,-0.13237985740563538,-0.38517807545292143,-0.8676201425943646,-0.6148219245470786,-0.954163999715525,-0.954007097779081,-0.9529631253120512,-0.9536280599813591,-0.9551382912088544,-0.9516496018202503
2014-06-03,-0.5746409618960092,-0.8462611055259953,-0.5534337183471206,-0.42696955919515317,-0.4680530891928232,-0.4680530891928232,-0.4680530891928232,-0.6686065505930731,-0.4957793461044347,-0.7024483264489907,-0.2975516735510094,-0.11991171777186105,-0.3675435055159398,-0.8800882822281391,-0.6324564944840604,-0.9534053907972405,-0.9525192660744416,-0.9515176905745716,-0.9519629799275561,-0.9535407814272561,-0.9402730375426621
2014-06-04,-0.5970387562098451,-0.8342299487531569,-0.5414203554847826,-0.4289700455713334,-0.4663008283058734,-0.4663008283058734,-0.4663008283058734,-0.6786210561622533,-0.4903856231248727,-0.7129887305459602,-0.2870112694540396,-0.12959688368250008,-0.3466672307710906,-0.8704031163175001,-0.6533327692289094,-0.9516629827181565,-0.9513738907187329,-0.9503733977102984,-0.951130468444558,-0.9527420550349188,-0.9425483503981797
2014-06-05,-0.6589042720346269,-0.7545693058382169,-0.5376798421794854,-0.48155259735453654,-0.4911588246131894,-0.4911588246131894,-0.4911588246131894,-0.6856618474490381,-0.514014898788511,-0.7074318293269894,-0.2925681706730105,-0.202556832909087,-0.3035821982907143,-0.797443167090913,-0.6964178017092857,-0.9509873550956546,-0.9508425222527903,-0.9497229520784325,-0.9502741513462261,-0.9519205298730425,-0.9607508532423208
2014-06-06,-0.6338118390458968,-0.7626968753320419,-0.48480501481389005,-0.4088520464806454,-0.42621149044096607,-0.42621149044096607,-0.42621149044096607,-0.6720659618615336,-0.45057543602865835,-0.7257441014527796,-0.2742558985472203,-0.17919088569412484,-0.2951618320168339,-0.8208091143058753,-0.704838167983166,-0.9498376217907687,-0.949390115112547,-0.9479161586565829,-0.9492869889952691,-0.9509734119894683,-0.9675767918088737
2014-06-09,-0.6192427906503979,-0.7693434355818192,-0.45525544548299013,-0.36726952641762795,-0.3896624447763417,-0.3896624447763417,-0.3896624447763417,-0.6650280745926026,-0.4146574537847347,-0.7354973906285872,-0.26450260937141273,-0.1658560156066184,-0.29129369850291975,-0.8341439843933817,-0.7087063014970802,-0.9480240950145793,-0.9480321640308098,-0.9469645711515106,-0.9485733914133259,-0.9502887649402117,-0.9562002275312855
2014-06-11,-0.5974866273923521,-0.7989064070813819,-0.4682131665096785,-0.36094716474407096,-0.39266422055750905,-0.39266422055750905,-0.39266422055750905,-0.6632399255990625,-0.41844665619303484,-0.7326188393003543,-0.2673811606996458,-0.1438303117243713,-0.31042361677014013,-0.8561696882756287,-0.6895763832298598,-0.947182504800512,-0.9472173990496977,-0.9456757348134893,-0.9473008185734949,-0.949067862332936,-0.9715585893060296
2014-06-13,-0.5877531054519581,-0.8257934269998121,-0.4792836285505122,-0.35943939858527973,-0.39932633996997247,-0.39932633996997247,-0.39932633996997247,-0.6685070879815769,-0.4235805555076308,-0.7344421229776259,-0.2655578770223739,-0.12434345925231305,-0.32147547046503994,-0.875656540747687,-0.6785245295349601,-0.9448118910461559,-0.9435332443524955,-0.9427848653385298,-0.9430668157685999,-0.9450056630718612,-0.9243458475540387
2014-06-16,-0.629351126771897,-0.8959958806365398,-0.7227099193069266,-0.6224235279190501,-0.664121086323349,-0.664121086323349,-0.664121086323349,-0.7282093390310164,-0.6807127666121698,-0.6494955606447195,-0.3505044393552806,-0.11163086470067776,-0.4444458738471323,-0.8883691352993224,-0.5555541261528678,-0.9429509423227366,-0.9426830548069872,-0.9415321648689458,-0.9425197147744756,-0.9444807784001492,-0.9493742889647326
2014-06-17,-0.5665390463202565,-0.8579326353300804,-0.6854777242717051,-0.5628514332237224,-0.597495972151988,-0.597495972151988,-0.597495972151988,-0.6682348363077736,-0.6319599073287011,-0.6255609261842372,-0.37443907381576275,-0.13560811367890913,-0.4599987217738659,-0.8643918863210909,-0.5400012782261342,-0.9425360927387809,-0.9416203178751019,-0.9407130659119107,-0.9413303759566024,-0.943339699984722,-0.9681456200227532
2014-06-18,-0.5770317257969566,-0.8016395720439072,-0.6525990980990906,-0.5505149243473572,-0.5691873547132682,-0.5691873547132682,-0.5691873547132682,-0.6504281248321114,-0.6085224737169951,-0.62502466788967,-0.37497533211032985,-0.1823117169423321,-0.42835902855927716,-0.8176882830576677,-0.5716409714407229,-0.9420619586089183,-0.9420335950131735,-0.9422789631804119,-0.9422461785493651,-0.9442183645627554,-0.9419795221843004
2014-06-19,-0.6100460788507392,-0.7762744280705196,-0.6299233291928604,-0.550524969072819,-0.5615932441914707,-0.5615932441914707,-0.5615932441914707,-0.6618002587479908,-0.5965072386255045,-0.6423617940663917,-0.35763820593360807,-0.20383295494306183,-0.3901473771280607,-0.7961670450569381,-0.6098526228719393,-0.9425242301401038,-0.9429192091230779,-0.9413635115437766,-0.9425553946535727,-0.9445150050529197,-0.9721274175199089
2014-06-20,-0.5802483514528815,-0.8114001749094802,-0.6177642320459005,-0.5110539560358227,-0.5355381636149102,-0.5355381636149102,-0.5355381636149102,-0.6569686990435617,-0.5708361970158647,-0.6534505411924184,-0.3465494588075815,-0.16440509361151423,-0.40256401653945517,-0.8355949063884859,-0.5974359834605449,-0.9416115496764099,-0.9420099880834599,-0.940448088815836,-0.9418893797583935,-0.9438760125396652,-0.9709897610921502
2014-06-23,-0.5656305983897814,-0.7933550744182625,-0.6092931838617739,-0.5003721835118475,-0.5202284211227798,-0.5202284211227798,-0.5202284211227798,-0.6389311181485143,-0.5611428945180297,-0.6440188011381435,-0.35598119886185636,-0.1766496666682294,-0.4067554656230723,-0.8233503333317707,-0.5932445343769277,-0.9417537870706207,-0.9416675600741806,-0.9404601148328517,-0.9420915562253096,-0.9440700015699803,-0.9448236632536974
2014-06-24,-0.5025294663238987,-0.7788130675363101,-0.6393353350746961,-0.5062626219905474,-0.5213289742413729,-0.5213289742413729,-0.5213289742413729,-0.589204894431691,-0.5799369779546444,-0.5921765836908515,-0.40782341630914865,-0.18982637023975482,-0.4672976455710515,-0.8101736297602452,-0.5327023544289484,-0.9427494488300974,-0.9406874615661188,-0.9410744245962808,-0.9423175383075594,-0.9442868178682963,-0.962457337883959
2014-06-25,-0.5108420825268829,-0.8068754137753475,-0.6126936505029533,-0.4723436987851169,-0.4983026197672276,-0.4983026197672276,-0.4983026197672276,-0.6073680740989196,-0.5492932358552538,-0.6253689700274289,-0.37463102997257114,-0.15946725298198317,-0.4437249758228565,-0.840532747018017,-0.5562750241771436,-0.942642770784439,-0.9421044441419658,-0.9407251208376213,-0.941532580967422,-0.9434138529826477,-0.9789533560864618
2014-06-26,-0.4622591765946543,-0.81972226990004,-0.6180411271866822,-0.4497504678727386,-0.4812126860552178,-0.4812126860552178,-0.4812126860552178,-0.5797610283708025,-0.5411230819979281,-0.6085406325649915,-0.3914593674350085,-0.14472871663076287,-0.4765531969242273,-0.8552712833692372,-0.5234468030757726,-0.9421923618519309,-0.9425885987484813,-0.9411226153904282,-0.9423888980657537,-0.9442365465814626,-0.9704209328782708
2014-06-27,-0.44098688362125554,-0.830524156306958,-0.5946711773047026,-0.41020226905061485,-0.44779477771375037,-0.44779477771375037,-0.44779477771375037,-0.569972310189763,-0.5094717184902005,-0.6192384802329305,-0.38076151976706957,-0.1291854571163106,-0.47294581301371236,-0.8708145428836894,-0.5270541869862876,-0.9427850081786501,-0.9427539039357795,-0.9407251208376213,-0.9423175383075594,-0.9441680077805361,-0.9948805460750854
2014-06-30,-0.362512017347332,-0.9029481238097573,-0.5721333701879147,-0.32306850502764944,-0.38874319381887035,-0.38874319381887035,-0.38874319381887035,-0.5483286651246332,-0.45508333798990214,-0.6324603679924268,-0.36753963200757317,-0.06365675304349377,-0.5005806381226521,-0.9363432469565063,-0.49941936187734787,-0.9420501244577199,-0.9410417072100805,-0.9399903485431709,-0.9405097387373679,-0.9424311405201306,-0.9300341296928327
2014-07-02,-0.5359546326609266,-0.8288682375826529,-0.49245995100413353,-0.3469210273110799,-0.3886451926506964,-0.3886451926506964,-0.3886451926506964,-0.6343551120152287,-0.4244676640564989,-0.7087493961188666,-0.29125060388113355,-0.12019928581801173,-0.358876074156714,-0.8798007141819882,-0.641123925843286,-0.9388023611407438,-0.939034324674181,-0.9370513171827586,-0.9386543850243154,-0.9406486187237232,-0.9544937428896473
2014-07-03,-0.5228615474531694,-0.836456366623348,-0.42860550263511876,-0.2684373579200017,-0.3181759826577133,-0.3181759826577133,-0.3181759826577133,-0.6287474535393444,-0.3523911888619337,-0.7339826086936037,-0.2660173913063965,-0.1040485696808445,-0.3361551179263791,-0.8959514303191554,-0.6638448820736209,-0.9378778180783727,-0.9374638262060667,-0.9359311052612118,-0.9376434741458315,-0.9396773911413614,-0.9687144482366326
2014-07-07,-0.5445150073904039,-0.8214484793500559,-0.4162535504515091,-0.2706604142656248,-0.315737713593546,-0.315737713593546,-0.315737713593546,-0.6369295238427126,-0.3469263941960183,-0.7416904120753829,-0.2583095879246171,-0.11436036302650916,-0.31865146938741273,-0.8856396369734907,-0.6813485306125874,-0.93784225872982,-0.937924345543217,-0.9373162942788335,-0.938761424661607,-0.9407514411743442,-0.9351535836177475
2014-07-08,-0.6525461953184226,-0.7346328944249646,-0.4236699681959213,-0.36074997092316313,-0.373214908721712,-0.373214908721712,-0.373214908721712,-0.6724478402093216,-0.3947388411658538,-0.7488799022367365,-0.2511200977632633,-0.18850677908270141,-0.25761412596914207,-0.8114932209172986,-0.7423858740308579,-0.9395965294075812,-0.9390461423088637,-0.9389183274157716,-0.9396891015181331,-0.9416427305710098,-0.9448236632536974
2014-07-09,-0.6401720333563445,-0.6872553106277942,-0.43143420509963126,-0.37834357190437423,-0.3753199738140879,-0.3753199738140879,-0.3753199738140879,-0.6429212386797754,-0.40742410715550254,-0.7222159196022829,-0.27778408039771696,-0.22466614731849358,-0.268394169872817,-0.7753338526815063,-0.7316058301271829,-0.9399283976957541,-0.9393059035546678,-0.9378221964369512,-0.9393442055348284,-0.9413113504557602,-0.9886234357224118
2014-07-10,-0.48311430350207735,-0.820940097589682,-0.4029276074656759,-0.2256642735548812,-0.2738799446489402,-0.2738799446489402,-0.2738799446489402,-0.5946020116131674,-0.3179456265548541,-0.7239170383034258,-0.276082961696574,-0.10881083893145915,-0.34638279039829,-0.8911891610685408,-0.65361720960171,-0.9410307375008888,-0.9384911385735559,-0.9404239789644149,-0.9388922699142321,-0.9408771763883518,-0.9567690557451649
2014-07-11,-0.45723412545475334,-0.8086882606314723,-0.38462289553620743,-0.19678357317318165,-0.24343882179075574,-0.24343882179075574,-0.24343882179075574,-0.5714148810586888,-0.2941752375429488,-0.7176835770168025,-0.28231642298319753,-0.11291417689591741,-0.3519169531383618,-0.8870858231040826,-0.6480830468616382,-0.9384349050565391,-0.9388453842175176,-0.9373885660157073,-0.9383570717277746,-0.9403629786398612,-0.9732650739476678
2014-07-14,-0.4021258528610816,-0.830424441556531,-0.35469490284623917,-0.1296673609862863,-0.18774671794087786,-0.18774671794087786,-0.18774671794087786,-0.543281482094552,-0.24561962793972195,-0.7175907028385685,-0.2824092971614316,-0.0920129542643053,-0.3665239841449389,-0.9079870457356946,-0.6334760158550611,-0.9376170400398265,-0.9377826472856324,-0.9360395128665226,-0.9377861936622202,-0.9398144972416766,-0.931740614334471
2014-07-15,-0.4337743576277862,-0.7978716622121963,-0.3662632903595313,-0.16858750013216744,-0.21406248162478098,-0.21406248162478098,-0.21406248162478098,-0.5505248286266464,-0.27070922075303544,-0.7131000398808955,-0.28689996011910435,-0.11601459573394646,-0.35592864900390075,-0.8839854042660534,-0.6440713509960994,-0.937214053054548,-0.9375464929695417,-0.9378463062883723,-0.9376910282886921,-0.9397230741758252,-0.9641638225255973
2014-07-16,-0.45700330768220837,-0.7880146139322757,-0.35749834470141717,-0.17383507618131258,-0.215971544380809,-0.215971544380809,-0.215971544380809,-0.5620748336360772,-0.2686190436583584,-0.7210406151588654,-0.27895938484113436,-0.12264559122739634,-0.3406625541507898,-0.8773544087726038,-0.6593374458492103,-0.9352227295355948,-0.9317958959026788,-0.9330402357862524,-0.9312091931006758,-0.9334956472731688,-0.8924914675767918
2014-07-17,-0.47109060338730374,-0.7520911490898986,-0.3639325133674773,-0.199489305010732,-0.2289811994558975,-0.2289811994558975,-0.2289811994558975,-0.5557796489332817,-0.28452545357769976,-0.7113321420985242,-0.2886678579014758,-0.14799834664422667,-0.3361434046358635,-0.8520016533557732,-0.6638565953641365,-0.9324727970983572,-0.9329058750336428,-0.9339797683656141,-0.9356454009163905,-0.9377577347461769,-0.9311717861205916
2014-07-18,-0.5576239745549876,-0.7187177663895904,-0.3384027813874001,-0.2257060384660118,-0.2432766298574279,-0.2432766298574279,-0.2432766298574279,-0.600292434597888,-0.28376220546773023,-0.7399580636642533,-0.26004193633574685,-0.17250568392618193,-0.280691400672845,-0.8274943160738181,-0.7193085993271551,-0.9346537799587511,-0.9340984925884301,-0.9332449960711637,-0.9335283852419913,-0.9357237995186781,-0.9351535836177475
2014-07-21,-0.49688607766488646,-0.743636645988116,-0.3514328837754507,-0.2015003647821352,-0.22831087146558787,-0.22831087146558787,-0.22831087146558787,-0.5697124005918388,-0.2788791171042511,-0.7221646770044404,-0.27783532299555963,-0.15341429959045774,-0.3178326155309521,-0.8465857004095423,-0.682167384469048,-0.9335040182063863,-0.9328704504692465,-0.9318959140132845,-0.9325650285063679,-0.9347982549707802,-0.962457337883959
2014-07-22,-0.6678436961336964,-0.5773892716736548,-0.29375756907440753,-0.27786036774268585,-0.24925225108683297,-0.24925225108683297,-0.24925225108683297,-0.6131006053425216,-0.2854998566978498,-0.7476610757626722,-0.25233892423732796,-0.26779971416566845,-0.2043109844416376,-0.7322002858343315,-0.7956890155583624,-0.932223881658488,-0.9315007100924781,-0.930077094574419,-0.9308404915020374,-0.9331414113914566,-0.9328782707622298
2014-07-23,-0.6645561310706133,-0.6121177941789471,-0.29314791398373896,-0.26432377850851685,-0.2471158256206414,-0.2471158256206414,-0.2471158256206414,-0.6262703263099662,-0.2785832425838884,-0.7585971655387329,-0.24140283446126692,-0.24411599701220207,-0.20602384922030276,-0.7558840029877981,-0.7939761507796972,-0.9317260507787496,-0.9321619591813229,-0.9336424906239708,-0.9355502355428627,-0.9376663116803255,-0.8811149032992036
